 ,Image,Region,Area-B,Area-G,Mean-B,Mean-G,IntDen-B,IntDen-G
1135,07-DAPI-9-40x-402ms.tif,NBL,0.0363,0.0363,57.2567,1.9522,2.0813,0.071
1136,07-DAPI-9-40x-402ms.tif,NBL,0.0113,0.0113,59.9904,2.2596,0.677,0.0255
1137,07-DAPI-9-40x-402ms.tif,NBL,0.0124,0.0124,51.2193,1.6754,0.6336,0.0207
1138,07-DAPI-9-40x-402ms.tif,NBL,0.0255,0.0255,58.2213,2.2851,1.4846,0.0583
1139,07-DAPI-9-40x-402ms.tif,NBL,0.0279,0.0279,56.9105,2.0078,1.587,0.056
1140,07-DAPI-9-40x-402ms.tif,NBL,0.0353,0.0353,46.1692,1.5354,1.6281,0.0541
1141,07-DAPI-9-40x-402ms.tif,NBL,0.0169,0.0169,45.8654,1.4423,0.7764,0.0244
1142,07-DAPI-9-40x-402ms.tif,NBL,0.0315,0.0315,59.7,2.7069,1.8786,0.0852
1143,07-DAPI-9-40x-402ms.tif,NBL,0.041,0.041,30.4233,1.1825,1.2478,0.0485
1144,07-DAPI-9-40x-402ms.tif,NBL,0.0846,0.0846,43.6436,1.9231,3.6938,0.1628
1145,07-DAPI-9-40x-402ms.tif,NBL,0.0456,0.0456,39.6286,1.5119,1.806,0.0689
1146,07-DAPI-9-40x-402ms.tif,NBL,0.0676,0.0676,30.1477,3.199,2.038,0.2163
1147,07-DAPI-9-40x-402ms.tif,NBL,0.0653,0.0653,47.0399,4.3306,3.0727,0.2829
1148,07-DAPI-9-40x-402ms.tif,NBL,0.0776,0.0776,29.8629,9.4084,2.3168,0.7299
1149,07-DAPI-9-40x-402ms.tif,NBL,0.0669,0.0669,21.2788,15.9757,1.4246,1.0696
1150,07-DAPI-9-40x-402ms.tif,NBL,0.0706,0.0706,17.4916,39.2596,1.2356,2.7732
1151,07-DAPI-9-40x-402ms.tif,NBL,0.0545,0.0545,26.249,54.1394,1.4298,2.949
1152,07-DAPI-9-40x-402ms.tif,NBL,0.0766,0.0766,17.6756,15.9278,1.3541,1.2202
1153,07-DAPI-9-40x-402ms.tif,NBL,0.0403,0.0403,40.8356,5.9919,1.6439,0.2412
1154,07-DAPI-9-40x-402ms.tif,NBL,0.1376,0.1376,33.8399,1.2539,4.6559,0.1725
1155,07-DAPI-9-40x-402ms.tif,NBL,0.0495,0.0495,31.6075,1.5855,1.5639,0.0785
1156,07-DAPI-9-40x-402ms.tif,NBL,0.0754,0.0754,33.9871,0.9842,2.563,0.0742
1157,07-DAPI-9-40x-402ms.tif,NBL,0.0551,0.0551,29.0965,1.1634,1.6038,0.0641
1158,07-DAPI-9-40x-402ms.tif,NBL,0.0284,0.0284,50.9885,1.6908,1.4495,0.0481
1159,07-DAPI-9-40x-402ms.tif,NBL,0.0314,0.0314,29.2422,6.8374,0.917,0.2144
1160,07-DAPI-9-40x-402ms.tif,NBL,0.0545,0.0545,19.8645,19.8267,1.082,1.08
1161,07-DAPI-9-40x-402ms.tif,NBL,0.0347,0.0347,15.5062,29.3,0.5384,1.0174
1162,07-DAPI-9-40x-402ms.tif,NBL,0.0291,0.0291,47.541,10.8918,1.3825,0.3167
