 ;Image;Region;Area-B;Area-G;Mean-B;Mean-G;IntDen-B;IntDen-G
485;03-DAPI-1-40x-760ms.tif;NBL;0.072;0.072;90.5813;0.8509;6.5263;0.0613
486;03-DAPI-1-40x-760ms.tif;NBL;0.033;0.033;103.1678;0.7072;3.4031;0.0233
487;03-DAPI-1-40x-760ms.tif;NBL;0.0431;0.0431;115.1612;0.864;4.9608;0.0372
488;03-DAPI-1-40x-760ms.tif;NBL;0.0422;0.0422;108.6735;0.7069;4.587;0.0298
489;03-DAPI-1-40x-760ms.tif;NBL;0.036;0.036;100.6988;0.7952;3.6276;0.0286
490;03-DAPI-1-40x-760ms.tif;NBL;0.0238;0.0238;91.895;0.6301;2.1837;0.015
491;03-DAPI-1-40x-760ms.tif;NBL;0.0581;0.0581;101.2336;1.228;5.8767;0.0713
492;03-DAPI-1-40x-760ms.tif;NBL;0.0547;0.0547;102.0774;1.7778;5.5824;0.0972
493;03-DAPI-1-40x-760ms.tif;NBL;0.0431;0.0431;102.6725;1.6524;4.4229;0.0712
494;03-DAPI-1-40x-760ms.tif;NBL;0.0497;0.0497;98.2664;1.7795;4.8835;0.0884
495;03-DAPI-1-40x-760ms.tif;NBL;0.0227;0.0227;102.3349;1.8565;2.3207;0.0421
496;03-DAPI-1-40x-760ms.tif;NBL;0.0699;0.0699;79.1817;0.6289;5.5331;0.0439
497;03-DAPI-1-40x-760ms.tif;NBL;0.0347;0.0347;97.4312;0.7062;3.383;0.0245
498;03-DAPI-1-40x-760ms.tif;NBL;0.0533;0.0533;75.9185;0.5621;4.0447;0.0299
499;03-DAPI-1-40x-760ms.tif;NBL;0.0385;0.0385;63.5859;1.093;2.4493;0.0421
500;03-DAPI-1-40x-760ms.tif;NBL;0.0406;0.0406;80.7112;2.7166;3.2754;0.1102
501;03-DAPI-1-40x-760ms.tif;NBL;0.0507;0.0507;53.4069;2.6445;2.7063;0.134
502;03-DAPI-1-40x-760ms.tif;NBL;0.0341;0.0341;74.7166;1.7452;2.5457;0.0595
503;03-DAPI-1-40x-760ms.tif;NBL;0.0607;0.0607;102.5206;1.4472;6.2184;0.0878
504;03-DAPI-1-40x-760ms.tif;NBL;0.0307;0.0307;97.7279;1.3074;3.001;0.0401
505;03-DAPI-1-40x-760ms.tif;NBL;0.0954;0.0954;105.5984;0.8111;10.0717;0.0774
506;03-DAPI-1-40x-760ms.tif;NBL;0.0244;0.0244;107.7644;0.5956;2.631;0.0145
507;03-DAPI-1-40x-760ms.tif;NBL;0.0711;0.0711;98.5725;1.2809;7.0058;0.091
508;03-DAPI-1-40x-760ms.tif;NBL;0.0651;0.0651;104.715;0.6367;6.8174;0.0414
509;03-DAPI-1-40x-760ms.tif;NBL;0.0495;0.0495;87.693;0.5702;4.339;0.0282
510;03-DAPI-1-40x-760ms.tif;NBL;0.0342;0.0342;96.7905;1.4762;3.3083;0.0505
511;03-DAPI-1-40x-760ms.tif;NBL;0.0809;0.0809;94.5201;1.4129;7.651;0.1144
