 ;Image;Region;Area-B;Area-G;Mean-B;Mean-G;IntDen-B;IntDen-G
121;03-DAPI-1-40x-760ms.tif;BL;0.0099;0.0099;102.0549;0.1648;1.0077;0.0016
122;03-DAPI-1-40x-760ms.tif;BL;0.0158;0.0158;102.3082;0.411;1.6208;0.0065
123;03-DAPI-1-40x-760ms.tif;BL;0.0304;0.0304;110.35;0.5536;3.3526;0.0168
124;03-DAPI-1-40x-760ms.tif;BL;0.0335;0.0335;102.9547;0.7152;3.4519;0.024
125;03-DAPI-1-40x-760ms.tif;BL;0.0628;0.0628;105.1934;0.639;6.6088;0.0401
126;03-DAPI-1-40x-760ms.tif;BL;0.0709;0.0709;107.0842;0.6401;7.5875;0.0454
127;03-DAPI-1-40x-760ms.tif;BL;0.0408;0.0408;119.7154;2.4707;4.8842;0.1008
128;03-DAPI-1-40x-760ms.tif;BL;0.0345;0.0345;104.1478;1.6541;3.5936;0.0571
129;03-DAPI-1-40x-760ms.tif;BL;0.0519;0.0519;115.8703;1.841;6.0098;0.0955
130;03-DAPI-1-40x-760ms.tif;BL;0.0556;0.0556;118.0215;1;6.5567;0.0556
131;03-DAPI-1-40x-760ms.tif;BL;0.0222;0.0222;111.1268;0.2439;2.4719;0.0054
132;03-DAPI-1-40x-760ms.tif;BL;0.0734;0.0734;108.7663;1.5266;7.9781;0.112
133;03-DAPI-1-40x-760ms.tif;BL;0.0488;0.0488;124.6333;3.12;6.0856;0.1523
134;03-DAPI-1-40x-760ms.tif;BL;0.0246;0.0246;109.3172;1.4978;2.6926;0.0369
135;03-DAPI-1-40x-760ms.tif;BL;0.0611;0.0611;100.6998;1.5542;6.1517;0.0949
136;03-DAPI-1-40x-760ms.tif;BL;0.0324;0.0324;107.9967;1.7759;3.5038;0.0576
137;03-DAPI-1-40x-760ms.tif;BL;0.05;0.05;105.2473;1.757;5.2646;0.0879
138;03-DAPI-1-40x-760ms.tif;BL;0.0378;0.0378;121.3534;1.4856;4.5824;0.0561
139;03-DAPI-1-40x-760ms.tif;BL;0.0418;0.0418;111.4026;0.7558;4.6539;0.0316
140;03-DAPI-1-40x-760ms.tif;BL;0.0687;0.0687;108.1927;1.7283;7.4312;0.1187
141;03-DAPI-1-40x-760ms.tif;BL;0.066;0.066;116.2648;2.9523;7.6702;0.1948
142;03-DAPI-1-40x-760ms.tif;BL;0.0565;0.0565;100.2169;1.7102;5.6655;0.0967
143;03-DAPI-1-40x-760ms.tif;BL;0.0505;0.0505;114.8774;1.8;5.7962;0.0908
144;03-DAPI-1-40x-760ms.tif;BL;0.0574;0.0574;108.5425;0.9225;6.2304;0.053
145;03-DAPI-1-40x-760ms.tif;BL;0.0587;0.0587;109.8096;0.7893;6.4461;0.0463
146;03-DAPI-1-40x-760ms.tif;BL;0.0698;0.0698;106.3157;0.9005;7.4176;0.0628
147;04-DAPI-1-40x-760ms.tif;BL;0.0397;0.0397;68.6175;0.0246;2.725;0.001
148;04-DAPI-1-40x-760ms.tif;BL;0.0421;0.0421;111.9871;0.2191;4.7147;0.0092
149;04-DAPI-1-40x-760ms.tif;BL;0.0413;0.0413;114.2493;0.5302;4.7232;0.0219
150;04-DAPI-1-40x-760ms.tif;BL;0.0257;0.0257;91.1561;0.5781;2.3442;0.0149
151;04-DAPI-1-40x-760ms.tif;BL;0.0319;0.0319;101.4762;0.7551;3.2372;0.0241
152;04-DAPI-1-40x-760ms.tif;BL;0.0732;0.0732;99.8237;0.6844;7.3113;0.0501
153;04-DAPI-1-40x-760ms.tif;BL;0.0521;0.0521;103.0292;0.7688;5.3661;0.04
154;04-DAPI-1-40x-760ms.tif;BL;0.0715;0.0715;104.5645;0.7602;7.477;0.0544
155;04-DAPI-1-40x-760ms.tif;BL;0.0767;0.0767;89.1938;0.7666;6.8424;0.0588
156;04-DAPI-1-40x-760ms.tif;BL;0.0597;0.0597;104.7709;0.9945;6.2526;0.0594
157;04-DAPI-1-40x-760ms.tif;BL;0.032;0.032;103.4339;1.2508;3.3109;0.04
158;04-DAPI-1-40x-760ms.tif;BL;0.0479;0.0479;103.4649;1.2018;4.951;0.0575
159;04-DAPI-1-40x-760ms.tif;BL;0.0454;0.0454;106.3612;1.6077;4.8241;0.0729
160;04-DAPI-1-40x-760ms.tif;BL;0.0556;0.0556;102.7285;1.4297;5.7071;0.0794
161;04-DAPI-1-40x-760ms.tif;BL;0.0538;0.0538;102.5323;1.373;5.5182;0.0739
162;04-DAPI-1-40x-760ms.tif;BL;0.0486;0.0486;105.3594;0.9799;5.1216;0.0476
163;04-DAPI-1-40x-760ms.tif;BL;0.0411;0.0411;102.3536;0.8654;4.2092;0.0356
164;04-DAPI-1-40x-760ms.tif;BL;0.0455;0.0455;102.5656;1.0621;4.6631;0.0483
165;04-DAPI-1-40x-760ms.tif;BL;0.0507;0.0507;102.1306;1.1777;5.1752;0.0597
166;04-DAPI-1-40x-760ms.tif;BL;0.0419;0.0419;98.9896;1.2824;4.1461;0.0537
167;04-DAPI-1-40x-760ms.tif;BL;0.0465;0.0465;112.5058;1.3893;5.2371;0.0647
168;04-DAPI-1-40x-760ms.tif;BL;0.0734;0.0734;105.463;1.2056;7.7358;0.0884
169;04-DAPI-1-40x-760ms.tif;BL;0.0308;0.0308;107.2254;0.9225;3.3043;0.0284
170;04-DAPI-1-40x-760ms.tif;BL;0.0413;0.0413;99.5958;1.021;4.1174;0.0422
171;04-DAPI-1-40x-760ms.tif;BL;0.0258;0.0258;86.895;1.0882;2.244;0.0281
172;04-DAPI-1-40x-760ms.tif;BL;0.0352;0.0352;109.1173;0.784;3.8362;0.0276
